Ano,Codigo do municipio,Municipio,RO,AC,AM,RR,PA,AP,TO,MA,PI,CE,RN,PB,PE,AL,SE,BA,MG,ES,RJ,SP,PR,SC,RS,MS,MT,GO,DF,Total
2020,291840,JUAZEIRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1616,-,-,-,-,-,-,-,-,-,-,-,1616
2020,291850,JUSSARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,-,47
2020,291855,JUSSARI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,25
2020,291860,JUSSIAPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,-,-,66
2020,291870,LAFAIETE COUTINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,-,-,85
2020,291875,LAGOA REAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,80
2020,291880,LAJE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121,-,-,-,-,-,-,-,-,-,-,-,121
2020,291890,LAJEDAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
2020,291900,LAJEDINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
2020,291905,LAJEDO DO TABOCAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,17
2020,291910,LAMARAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,127,-,-,-,-,-,-,-,-,-,-,-,127
2020,291915,LAPAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,106,-,-,-,-,-,-,-,-,-,-,-,106
2020,291920,LAURO DE FREITAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,242,-,-,-,-,-,-,-,-,-,-,-,242
2020,291930,LENCOIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,163,-,-,-,-,-,-,-,-,-,-,-,163
2020,291940,LICINIO DE ALMEIDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,-,-,81
2020,291950,LIVRAMENTO DE NOSSA SENHORA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,443,-,-,-,-,-,-,-,-,-,-,-,443
2020,291955,LUIS EDUARDO MAGALHAES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132,-,-,-,-,-,-,-,-,-,-,-,132
2020,291960,MACAJUBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,44
2020,291970,MACARANI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150,-,-,-,-,-,-,-,-,-,-,-,150
2020,291980,MACAUBAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,133,-,-,-,-,-,-,-,-,-,-,-,133
2020,291992,MADRE DE DEUS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,40
2020,291995,MAETINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
2020,292000,MAIQUINIQUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,-,-,-,-,-,-,-,-,-,-,-,72
2020,292010,MAIRI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,40
2020,292020,MALHADA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
2020,292030,MALHADA DE PEDRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,-,-,-,-,-,-,-,-,-,-,-,51
2020,292040,MANOEL VITORINO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,280,-,-,-,-,-,-,-,-,-,-,-,280
2020,292050,MARACAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121,-,-,-,-,-,-,-,-,-,-,-,121
2020,292060,MARAGOGIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,248,-,-,-,-,-,-,-,-,-,-,-,248
2020,292070,MARAU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,134,-,-,-,-,-,-,-,-,-,-,-,134
2020,292080,MARCIONILIO SOUZA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,474,-,-,-,-,-,-,-,-,-,-,-,474
2020,292090,MASCOTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,35
2020,292100,MATA DE SAO JOAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,22
2020,292110,MEDEIROS NETO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,251,-,-,-,-,-,-,-,-,-,-,-,251
2020,292120,MIGUEL CALMON,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,-,-,33
2020,292130,MILAGRES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108,-,-,-,-,-,-,-,-,-,-,-,108
2020,292140,MIRANGABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,-,-,60
2020,292145,MIRANTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,23
2020,292150,MONTE SANTO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
2020,292160,MORPARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,201,-,-,-,-,-,-,-,-,-,-,-,201
2020,292170,MORRO DO CHAPEU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,269,-,-,-,-,-,-,-,-,-,-,-,269
2020,292180,MORTUGABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,14
2020,292200,MUCURI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,153,-,-,-,-,-,-,-,-,-,-,-,153
2020,292205,MULUNGU DO MORRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,-,-,-,53
2020,292210,MUNDO NOVO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,14
2020,292220,MUNIZ FERREIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
2020,292230,MURITIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,32
2020,292240,MUTUIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,34
2020,292250,NAZARE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,9
2020,292260,NILO PECANHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,63
2020,292265,NORDESTINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,-,-,21
2020,292270,NOVA CANAA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,80
2020,292273,NOVA FATIMA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,209,-,-,-,-,-,-,-,-,-,-,-,209
2020,292275,NOVA IBIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,108,-,-,-,-,-,-,-,-,-,-,-,108
2020,292280,NOVA ITARANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87,-,-,-,-,-,-,-,-,-,-,-,87
2020,292285,NOVA REDENCAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,223,-,-,-,-,-,-,-,-,-,-,-,223
2020,292290,NOVA SOURE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,-,-,75
2020,292300,NOVA VICOSA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,146,-,-,-,-,-,-,-,-,-,-,-,146
2020,292303,NOVO HORIZONTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,13
2020,292305,NOVO TRIUNFO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,7
2020,292310,OLINDINA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,-,-,-,-,-,-,-,-,-,-,-,45
2020,292320,OLIVEIRA DOS BREJINHOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,157,-,-,-,-,-,-,-,-,-,-,-,157
2020,292330,OURICANGAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,137,-,-,-,-,-,-,-,-,-,-,-,137
2020,292335,OUROLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,207,-,-,-,-,-,-,-,-,-,-,-,207
2020,292340,PALMAS DE MONTE ALTO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,-,-,-,-,-,-,-,-,-,-,-,69
2020,292350,PALMEIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,171,-,-,-,-,-,-,-,-,-,-,-,171
2020,292360,PARAMIRIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,44
2020,292370,PARATINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,544,-,-,-,-,-,-,-,-,-,-,-,544
2020,292380,PARIPIRANGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57,-,-,-,-,-,-,-,-,-,-,-,57
2020,292390,PAU BRASIL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
2020,292400,PAULO AFONSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,321,-,-,-,-,-,-,-,-,-,-,-,321
2020,292405,PE DE SERRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111,-,-,-,-,-,-,-,-,-,-,-,111
2020,292410,PEDRAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,24
2020,292420,PEDRO ALEXANDRE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
2020,292450,PINDAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,6
2020,292460,PINDOBACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,17
2020,292465,PINTADAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,6
2020,292467,PIRAI DO NORTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,11
2020,292470,PIRIPA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,160,-,-,-,-,-,-,-,-,-,-,-,160
2020,292480,PIRITIBA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,-,-,50
2020,292500,PLANALTO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,-,-,-,-,-,-,-,-,-,-,-,72
2020,292510,POCOES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,32
2020,292520,POJUCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,295,-,-,-,-,-,-,-,-,-,-,-,295
2020,292525,PONTO NOVO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,2
2020,292530,PORTO SEGURO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119,-,-,-,-,-,-,-,-,-,-,-,119
2020,292540,POTIRAGUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
2020,292550,PRADO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,-,-,-,-,-,-,-,-,-,-,-,73
2020,292560,PRESIDENTE DUTRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,418,-,-,-,-,-,-,-,-,-,-,-,418
2020,292570,PRESIDENTE JANIO QUADROS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,-,-,-,-,-,-,-,-,-,-,28
2020,292575,PRESIDENTE TANCREDO NEVES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,-,-,39
2020,292580,QUEIMADAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,15
2020,292590,QUIJINGUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,139,-,-,-,-,-,-,-,-,-,-,-,139
2020,292593,QUIXABEIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,173,-,-,-,-,-,-,-,-,-,-,-,173
2020,292595,RAFAEL JAMBEIRO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,-,-,-,-,-,-,-,-,-,-,-,40
2020,292600,REMANSO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,-,-,-,53
2020,292610,RETIROLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,-,-,-,-,50
2020,292620,RIACHAO DAS NEVES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,-,-,-,-,-,-,-,-,-,-,-,58
2020,292630,RIACHAO DO JACUIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,177,-,-,-,-,-,-,-,-,-,-,-,177
2020,292640,RIACHO DE SANTANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,-,-,85
2020,292650,RIBEIRA DO AMPARO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
2020,292660,RIBEIRA DO POMBAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,415,-,-,-,-,-,-,-,-,-,-,-,415
2020,292665,RIBEIRAO DO LARGO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,-,-,-,-,-,-,-,-,-,-,-,46
2020,292670,RIO DE CONTAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,11
2020,292680,RIO DO ANTONIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,101,-,-,-,-,-,-,-,-,-,-,-,101
2020,292690,RIO DO PIRES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-,-,-,-,-,85
2020,292700,RIO REAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,147,-,-,-,-,-,-,-,-,-,-,-,147
2020,292710,RODELAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
2020,292720,RUY BARBOSA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,-,-,-,48
2020,292730,SALINAS DA MARGARIDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
2020,292740,SALVADOR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10988,-,-,-,-,-,-,-,-,-,-,-,10988
2020,292750,SANTA BARBARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53,-,-,-,-,-,-,-,-,-,-,-,53
2020,292760,SANTA BRIGIDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,7
2020,292770,SANTA CRUZ CABRALIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143,-,-,-,-,-,-,-,-,-,-,-,143
2020,292790,SANTA INES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,13
2020,292800,SANTALUZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,377,-,-,-,-,-,-,-,-,-,-,-,377
2020,292805,SANTA LUZIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,-,-,-,-,-,-,-,-,-,-,-,59
2020,292810,SANTA MARIA DA VITORIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,356,-,-,-,-,-,-,-,-,-,-,-,356
2020,292820,SANTANA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,-,-,-,-,-,-,-,-,-,-,-,23
2020,292830,SANTANOPOLIS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,-,-,-,-,-,-,-,-,-,-,-,60
2020,292840,SANTA RITA DE CASSIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,306,-,-,-,-,-,-,-,-,-,-,-,306
2020,292850,SANTA TERESINHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91,-,-,-,-,-,-,-,-,-,-,-,91
2020,292860,SANTO AMARO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,7
2020,292870,SANTO ANTONIO DE JESUS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,948,-,-,-,-,-,-,-,-,-,-,-,948
2020,292880,SANTO ESTEVAO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,284,-,-,-,-,-,-,-,-,-,-,-,284
2020,292890,SAO DESIDERIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,20
2020,292895,SAO DOMINGOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,223,-,-,-,-,-,-,-,-,-,-,-,223
2020,292900,SAO FELIX,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,114,-,-,-,-,-,-,-,-,-,-,-,114
2020,292905,SAO FELIX DO CORIBE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,128,-,-,-,-,-,-,-,-,-,-,-,128
2020,292910,SAO FELIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
2020,292920,SAO FRANCISCO DO CONDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,-,-,-,-,-,-,-,-,-,-,30
2020,292925,SAO GABRIEL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,-,-,-,-,-,-,-,-,-,-,-,52
2020,292930,SAO GONCALO DOS CAMPOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,152,-,-,-,-,-,-,-,-,-,-,-,152
2020,292935,SAO JOSE DA VITORIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,35
2020,292937,SAO JOSE DO JACUIPE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132,-,-,-,-,-,-,-,-,-,-,-,132
2020,292940,SAO MIGUEL DAS MATAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,20
2020,292950,SAO SEBASTIAO DO PASSE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87,-,-,-,-,-,-,-,-,-,-,-,87
2020,292960,SAPEACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
2020,292970,SATIRO DIAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,-,-,26
2020,292975,SAUBARA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
2020,292980,SAUDE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,7
2020,292990,SEABRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1293,-,-,-,-,-,-,-,-,-,-,-,1293
2020,293000,SEBASTIAO LARANJEIRAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,183,-,-,-,-,-,-,-,-,-,-,-,183
2020,293010,SENHOR DO BONFIM,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,520,-,-,-,-,-,-,-,-,-,-,-,520
2020,293015,SERRA DO RAMALHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,10
2020,293020,SENTO SE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
2020,293030,SERRA DOURADA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,20
2020,293040,SERRA PRETA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105,-,-,-,-,-,-,-,-,-,-,-,105
2020,293050,SERRINHA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1510,-,-,-,-,-,-,-,-,-,-,-,1510
2020,293060,SERROLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,173,-,-,-,-,-,-,-,-,-,-,-,173
2020,293070,SIMOES FILHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1043,-,-,-,-,-,-,-,-,-,-,-,1043
2020,293075,SITIO DO MATO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,169,-,-,-,-,-,-,-,-,-,-,-,169
2020,293076,SITIO DO QUINTO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,12
2020,293077,SOBRADINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,555,-,-,-,-,-,-,-,-,-,-,-,555
2020,293080,SOUTO SOARES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,294,-,-,-,-,-,-,-,-,-,-,-,294
2020,293090,TABOCAS DO BREJO VELHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
2020,293100,TANHACU,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,270,-,-,-,-,-,-,-,-,-,-,-,270
2020,293105,TANQUE NOVO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
2020,293110,TANQUINHO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,176,-,-,-,-,-,-,-,-,-,-,-,176
2020,293120,TAPEROA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,-,-,-,-,-,-,-,-,-,-,-,63
2020,293130,TAPIRAMUTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,14
2020,293135,TEIXEIRA DE FREITAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,611,-,-,-,-,-,-,-,-,-,-,-,611
2020,293140,TEODORO SAMPAIO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,34
2020,293150,TEOFILANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,110,-,-,-,-,-,-,-,-,-,-,-,110
2020,293160,TEOLANDIA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,3
2020,293170,TERRA NOVA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,29
2020,293180,TREMEDAL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,-,-,-,-,-,-,-,-,-,-,-,48
2020,293190,TUCANO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,381,-,-,-,-,-,-,-,-,-,-,-,381
2020,293200,UAUA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,138,-,-,-,-,-,-,-,-,-,-,-,138
2020,293210,UBAIRA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,252,-,-,-,-,-,-,-,-,-,-,-,252
2020,293220,UBAITABA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,-,-,-,-,-,-,-,-,-,-,-,72
2020,293230,UBATA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,-,-,66
2020,293240,UIBAI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,517,-,-,-,-,-,-,-,-,-,-,-,517
2020,293245,UMBURANAS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,-,-,-,-,-,-,-,-,-,-,-,27
2020,293250,UNA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,32
2020,293260,URANDI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
2020,293270,URUCUCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,107,-,-,-,-,-,-,-,-,-,-,-,107
2020,293280,UTINGA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,-,-,25
2020,293290,VALENCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,193,-,-,-,-,-,-,-,-,-,-,-,193
2020,293300,VALENTE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1094,-,-,-,-,-,-,-,-,-,-,-,1094
2020,293305,VARZEA DA ROCA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76,-,-,-,-,-,-,-,-,-,-,-,76
2020,293310,VARZEA DO POCO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
2020,293315,VARZEA NOVA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,-,-,-,-,-,-,-,-,-,-,-,44
2020,293317,VARZEDO,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5
2020,293320,VERA CRUZ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,121,-,-,-,-,-,-,-,-,-,-,-,121
2020,293325,VEREDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
2020,293330,VITORIA DA CONQUISTA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4248,-,-,-,-,-,-,-,-,-,-,-,4248
2020,293340,WAGNER,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,16
2020,293345,WANDERLEY,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1
2020,293350,WENCESLAU GUIMARAES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,4
2020,293360,XIQUE-XIQUE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,8
2020,310010,ABADIA DOS DOURADOS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,12
2020,310020,ABAETE,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,29
